cate,Swedish,Arabic,Norwegian (Bokmål),Romanian,German,Indonesian,French,Russian,Italian,Greek,Finnish,Spanish,Chinese,Polish,English,Czech,Hungarian,Thai,Dutch,Catalan,Mean,Medium,,
252 symmetry,-0.01769617,-0.002272822,-0.04808287,-0.003814244,0.2727099,-0.014607237,-0.045098852,-0.000503224,-0.050015334,-0.019418994,-0.05833446,-0.027646175,0.050205447,0.010144502,-0.025912829,-0.009579033,-0.028780203,-0.025408125,-0.03483635,-0.05596044,-0.006745376,-0.02241356,,
253 distortion,-0.008073467,-0.004168911,-0.04723206,-0.000133966,0.2944978,-0.028798198,-0.043600656,0.011763325,-0.028487379,0.011100875,-0.051743258,-0.02536113,0.086131275,0.014031678,-0.018823594,-0.004707025,-0.02592993,-0.017933747,-0.032206,-0.048306286,0.001600967,-0.018378671,,
254 angularity,-0.026087001,0.007923704,-0.062736,-0.012405912,0.24471538,-0.04063521,-0.06449287,-0.019428682,-0.062191818,-0.005713984,-0.062159117,-0.057039425,0.016212082,-0.003224105,-0.044154294,-0.027088003,-0.046456162,-0.027034134,-0.055840347,-0.07016381,-0.020899985,-0.033861607,,
255 curvature,-0.017990403,-5.01E-07,-0.0681009,-0.008611333,0.2629559,-0.0352044,-0.06392716,0.001424618,-0.059810583,-0.007578934,-0.05925612,-0.04321456,0.063299105,0.000929304,-0.03978481,-0.022347309,-0.03864579,-0.015670616,-0.043023694,-0.06915137,-0.013185478,-0.028775855,,
256 straightness,0.002845319,0.022621853,-0.056175634,0.003259563,0.29672194,-0.033915047,-0.052149888,0.011270383,-0.05279237,0.022626447,-0.044387605,-0.034344934,0.07622126,0.007093733,-0.023900336,-0.002006059,-0.018578066,-0.017117798,-0.037827015,-0.055470984,0.000699738,-0.017847932,,
257 circularity,-0.01828747,0.011692551,-0.0645603,0.00320408,0.25237387,-0.036014955,-0.046970084,-0.01004441,-0.05190197,0.014718439,-0.053944662,-0.036283985,0.07210813,0.000853143,-0.037482228,-0.026879244,-0.030044012,-0.014189327,-0.051583067,-0.061539087,-0.009238729,-0.028461628,,
258 convolution,-0.024282381,-0.008579322,-0.056389716,-0.005617576,0.27059132,-0.033545095,-0.060951035,-0.011122472,-0.04909191,-0.021462705,-0.056740876,-0.040334944,0.058468174,0.004714937,-0.04168156,-0.026500342,-0.05082146,-0.007539309,-0.042577907,-0.06817329,-0.013581873,-0.030022719,,
259 rotundity,-0.031099837,-0.011031843,-0.064623214,-0.007836796,0.23973756,-0.03466749,-0.05340212,-0.016742568,-0.054393478,-0.00524177,-0.05810912,-0.04573641,0.066459104,-0.012607808,-0.042271145,-0.039031994,-0.043958176,-0.005070913,-0.05399895,-0.06188651,-0.016775674,-0.036849742,,
260 convexity,-0.017394762,0.012317845,-0.058083992,-0.001622742,0.27592236,-0.032276157,-0.052274,-0.003196444,-0.04526698,0.001220767,-0.04280295,-0.027024128,0.05931221,0.003321978,-0.030203711,-0.014218587,-0.035938814,-0.009567125,-0.04238096,-0.04871897,-0.005443758,-0.022209445,,
261 flatness,-0.014629979,-0.012306456,-0.057371113,-0.001660228,0.30840185,-0.048269037,-0.061834306,-0.014970303,-0.05552599,-0.009152361,-0.06535812,-0.044161092,0.094244555,0.005340044,-0.041218787,-0.015910208,-0.0526722,-0.035695173,-0.051315993,-0.07741736,-0.012574113,-0.03845698,,
262 concavity,-0.03815962,0.003151237,-0.06912362,-0.010826061,0.25832343,-0.031777628,-0.061705895,-0.014094542,-0.054257803,-0.010490161,-0.05972141,-0.031084063,0.047861606,-0.001062116,-0.038986202,-0.017421583,-0.051454794,-0.005199778,-0.043103095,-0.061580237,-0.014535617,-0.031430846,,
263 sharpness,-0.021794803,0.00905717,-0.051610142,0.006211428,0.24746302,-0.03972612,-0.055362772,0.002430503,-0.04978317,0.009182745,-0.04320366,-0.032452606,0.06364216,0.004048576,-0.03558668,-0.018020568,-0.048151962,-0.024269465,-0.034185823,-0.06120612,-0.008665914,-0.028361036,,
264 bluntness,-0.02274767,-0.04426673,-0.05747802,-0.009854843,0.24875492,-0.03183219,-0.039923005,0.00816501,-0.039918628,-0.006487284,-0.065428406,-0.032838713,0.083105735,0.030821346,-0.009166334,-0.008979857,-0.029922016,0.016967744,0.000335463,-0.03299883,-0.002184615,-0.016301257,,
265 smoothness,-0.037588585,-0.010889091,-0.06681881,-0.010853887,0.2653601,-0.033181984,-0.054185327,-0.005354785,-0.06410642,-0.008478841,-0.058549207,-0.046336427,0.037034106,-0.014665765,-0.047742788,-0.029567165,-0.049721792,-0.03328374,-0.033637952,-0.073708385,-0.018813837,-0.033460846,,
266 roughness,-0.017680472,0.003060055,-0.052049994,0.018290943,0.26541308,-0.02371638,-0.04161466,0.012628919,-0.036105648,0.021207131,-0.037778445,-0.021644356,0.04637037,0.024763808,-0.024376633,-0.003296685,-0.037525486,-0.028226675,-0.023294147,-0.050960373,-0.000326782,-0.022469252,,
267 notch,-0.011967603,-0.010876877,-0.06270215,-0.008231543,0.24570823,-0.03597367,-0.051864646,-0.00758325,-0.056242105,-0.002549705,-0.0624273,-0.0308232,0.03981011,0.006662378,-0.03305709,-0.012984473,-0.061443068,-0.03143843,-0.016112976,-0.060951266,-0.013252432,-0.023468088,,
268 fold,-0.003267185,0.001956632,-0.052259453,0.00130004,0.26837745,-0.024095181,-0.04923804,0.01542188,-0.04974047,0.0049025,-0.034680247,-0.041271556,0.07825913,-0.003495749,-0.043317743,-0.01632126,-0.04036355,-0.014507686,-0.02377178,-0.06687441,-0.004649334,-0.02004652,,
269 furrow,-0.0287604,0.019702839,-0.054068167,-0.011610413,0.25381643,-0.029329065,-0.05230926,-0.008948507,-0.043061804,0.004463455,-0.029009258,-0.024770204,0.016369272,0.007746596,-0.033034563,-0.011726093,-0.045073148,-0.017933523,-0.039279696,-0.06053658,-0.009367604,-0.026765302,,
270 opening,-0.03519093,0.007423067,-0.07157775,-0.020855816,0.25321072,-0.037915956,-0.060557533,-0.02065715,-0.05358418,-0.019200318,-0.07165686,-0.03733641,0.037806027,-0.007459722,-0.042767633,-0.018985633,-0.055808462,-0.024532713,-0.054023113,-0.071617864,-0.020264411,-0.03626367,,
271 closure,-0.034238026,-0.004484077,-0.068763465,-0.007433929,0.2743551,-0.040016253,-0.067239515,-0.004536687,-0.05789153,0.00115383,-0.063935384,-0.046425592,0.033231877,-0.009511233,-0.042596396,-0.017560082,-0.034263153,-0.02512131,-0.056099318,-0.06997934,-0.017067724,-0.03425059,,
272 perforator,-0.05632819,-0.010301068,-0.05761506,-0.056438662,0.22496791,-0.064225644,-0.07967874,-0.05366623,-0.089756615,-0.042579938,-0.06988243,-0.07022769,0.06781311,-0.025787089,-0.06321469,-0.062089216,-0.07646726,-0.050662834,-0.06990228,-0.086913355,-0.039647799,-0.059852138,,
273 stopper,-0.046732146,-0.002538846,-0.08113717,-0.0350143,0.31410033,-0.052585736,-0.06979514,-0.031303223,-0.06649275,-0.043617275,-0.07523376,-0.037484523,0.06417779,-0.019008791,-0.05994277,-0.042872023,-0.056277163,-0.0206534,-0.06567304,-0.08362695,-0.025585544,-0.045174711,,
274 motion,-0.027211707,-0.015065381,-0.060197096,-0.017903043,0.25468576,-0.03265513,-0.06754079,-0.008826667,-0.050836287,-0.017977443,-0.042284083,-0.039769266,0.053094022,-0.004008913,-0.036149133,-0.010202327,-0.04575183,-0.007344205,-0.04328283,-0.057809193,-0.013851777,-0.029933419,,
275 quiescence,-0.020275157,-0.00525072,-0.05553293,-0.008944583,0.29282916,-0.019165654,-0.047844857,0.00981011,-0.03752985,-0.00185461,-0.06287942,-0.020047242,0.06976226,0.011485462,-0.02008144,-1.25E-06,-0.03762292,-0.029395595,-0.02755444,-0.046233006,-0.002816334,-0.020064341,,
276 journey,-0.020441389,0.007568825,-0.0636859,-0.021660894,0.2453718,-0.03920849,-0.05906552,-0.005756669,-0.039148226,-0.014969721,-0.040761277,-0.035865624,0.050550893,0.007332609,-0.039872117,-0.019658031,-0.04363359,-0.01897016,-0.038890596,-0.060767036,-0.012576556,-0.028763259,,
277 navigation,-0.044325344,0.000466776,-0.07744268,-0.028608434,0.2754002,-0.048580643,-0.07144265,-0.014528255,-0.061604083,-0.016635137,-0.056974053,-0.054483786,0.048154265,-0.018617302,-0.056507964,-0.0318021,-0.043949742,-0.031464286,-0.05522398,-0.068633355,-0.022840128,-0.044137543,,
278 traveler,-0.048783436,-0.004525806,-0.07067005,-0.06413628,0.21608782,-0.062429436,-0.087024026,-0.070782974,-0.06426107,-0.060588337,-0.107215255,-0.052491833,0.009914026,-0.038658116,-0.05997119,-0.06351386,-0.049118817,-0.038552746,-0.08635695,-0.074434645,-0.043875649,-0.061508887,,
279 mariner,-0.073138356,-0.013692821,-0.0941758,-0.07381107,0.30881548,-0.07415711,-0.101499565,-0.07800725,-0.091922894,-0.07141636,-0.08990469,-0.068511434,0.03930033,-0.08303066,-0.07896866,-0.08906052,-0.059518825,-0.029634595,-0.096039414,-0.07787232,-0.049812327,-0.076014715,,
280 transference,-0.030133963,-0.012683536,-0.06896132,-0.02657732,0.27940163,-0.04770942,-0.066269964,-0.01656392,-0.054567803,-0.022282375,-0.049974002,-0.03780696,0.02884165,-0.008806726,-0.048598655,-0.029372875,-0.054610875,-0.027385572,-0.045047197,-0.06332255,-0.020121588,-0.033970462,,
281 carrier,-0.010465681,0.005392516,-0.05626596,-0.009203397,0.24832678,-0.057203345,-0.048428815,-0.011512381,-0.028357174,-0.007052349,-0.04445653,-0.013842898,0.06382005,-0.003284808,-0.041366093,-0.017347584,-0.03495175,-0.020271901,-0.044199493,-0.053960714,-0.009231576,-0.018809743,,
282 vehicle,-0.023993846,-0.004136747,-0.05565947,-0.021741914,0.26420048,-0.05898487,-0.06553773,-0.014465933,-0.051288992,-0.00255484,-0.03739549,-0.03367507,0.032845173,-0.008542603,-0.05384413,-0.028067686,-0.050430737,-0.020370593,-0.053340763,-0.067025125,-0.017700544,-0.030871378,,
283 ship,-0.04231194,0.002279129,-0.066736735,-0.026538739,0.27429742,-0.05537553,-0.063794784,-0.025912238,-0.048127856,-0.00957819,-0.06497228,-0.041094624,0.02697329,-0.02107836,-0.04974034,-0.03651691,-0.045799825,-0.030381344,-0.062020727,-0.06733536,-0.022688297,-0.041703282,,
284 velocity,-0.027312946,-0.010127295,-0.06446284,-0.016108643,0.28352913,-0.04866218,-0.056154154,-0.007577207,-0.049918503,-0.002764663,-0.052607026,-0.038688656,0.06013945,-0.006141107,-0.041125093,-0.022142649,-0.049822304,-0.033240885,-0.037428636,-0.069715,-0.01451656,-0.035334761,,
285 slowness,-0.017840663,0.002696939,-0.05060499,-0.005372092,0.28103605,-0.028087327,-0.05280406,0.011448738,-0.040996227,-0.003785915,-0.045808826,-0.020089876,0.05855247,0.009062189,-0.03180365,-0.014787195,-0.029375942,-0.020697322,-0.023379907,-0.042986255,-0.003281193,-0.020393599,,
286 impulse,-0.020704709,0.001382899,-0.05974281,-0.005169526,0.28266484,-0.03106438,-0.04536844,-0.001517075,-0.043053556,-0.00957152,-0.042200707,-0.026174426,0.058881678,-0.00784842,-0.028808748,-0.018099789,-0.046983242,-0.018465491,-0.042094,-0.05964285,-0.008179014,-0.023439568,,
287 recoil,-0.016863314,-0.002877973,-0.053086877,-0.013191148,0.29797938,-0.028282734,-0.05435956,-0.003920074,-0.059397146,-0.013144158,-0.050760932,-0.030618118,0.03129065,0.005071333,-0.01638993,-0.007394653,-0.03828816,0.009833783,-0.034827482,-0.06947602,-0.007435157,-0.016626622,,
288 direction,-0.021539887,0.006586963,-0.05821977,-0.002175459,0.27673924,-0.029045423,-0.05747003,-0.000391901,-0.057822227,0.011603321,-0.047655527,-0.0389439,0.06431805,0.004124677,-0.030759335,-0.006189083,-0.037897248,-0.021432096,-0.0384809,-0.05515532,-0.006990293,-0.025292655,,
289 deviation,-0.02141034,-0.006429923,-0.05375817,-0.005240197,0.2800705,-0.020279497,-0.06513667,-0.001345927,-0.039638225,-0.010442765,-0.055512205,-0.037255026,0.061978072,-0.000682387,-0.030874081,-0.017431226,-0.03330185,-0.018845618,-0.0383386,-0.06294577,-0.008840995,-0.020844919,,
290 precession,0.00901949,0.021630153,-0.048788663,-0.000707244,0.26137897,-0.017212916,-0.02449328,-0.006318255,-0.031430155,0.025234934,-0.06311933,-0.014719443,0.11979017,0.014353927,-0.013422432,0.012487182,-0.040630307,-0.025877774,-0.03428386,-0.053881146,0.004450501,-0.014070938,,
291 sequence,0.018266063,0.019353231,-0.019091673,-0.00724497,0.2915908,-0.024548726,-0.028351787,0.009360107,-0.021260858,-0.01690838,-0.03441959,-0.009680794,0.08253965,0.002517071,-0.003087308,0.002199415,-0.022133287,-0.019590996,-0.021792129,-0.033267945,0.008222395,-0.013294587,,
292 progression,-0.007157902,-0.002506228,-0.04592774,-0.005191664,0.262137,-0.03229564,-0.07092083,-0.007123403,-0.062000345,-0.012997543,-0.03980553,-0.023060378,0.05200838,-0.007524812,-0.025391849,-0.00680282,-0.03552586,-0.042459667,-0.0393302,-0.042684626,-0.009728083,-0.024226114,,
293 regression,-0.011161845,-0.002761956,-0.046349924,-0.014495445,0.2924011,-0.013143685,-0.041446522,0.00305125,-0.048761025,-0.014399094,-0.04164981,-0.019822178,0.05520999,0.004068634,-0.017554771,-0.010127286,-0.03630804,-0.006126797,-0.03642786,-0.059316088,-0.003256068,-0.01444727,,
294 propulsion,-0.011852792,0.003240757,-0.054047517,-0.012421957,0.26699123,-0.027363103,-0.05647649,-0.011306209,-0.050873604,-0.014574396,-0.037997186,-0.031627793,0.058205444,-0.009656841,-0.035562146,-0.026736628,-0.045026116,-0.018648371,-0.04726992,-0.058517423,-0.011076053,-0.027049866,,
295 traction,-0.014613882,-0.022252506,-0.061084073,-0.023646386,0.27141798,-0.033522855,-0.08127073,-0.018294487,-0.06476839,-0.024509575,-0.047056917,-0.03689821,0.04100269,-0.022228727,-0.062340118,-0.03412665,-0.06837272,-0.027371828,-0.060540985,-0.07317583,-0.02318271,-0.033824753,,
296 approach,-0.035702225,-0.001095187,-0.048947845,-0.001431995,0.28342363,-0.032470856,-0.055846527,-0.015656704,-0.05360368,0.000717163,-0.05834178,-0.028329829,0.07475546,0.00647564,-0.028546471,-0.010871906,-0.04175047,-0.019557469,-0.03799064,-0.043763503,-0.00742676,-0.02843815,,
297 recession,-0.04297978,-0.02025637,-0.06290736,-0.020746883,0.280086,-0.025221098,-0.046044484,0.005170886,-0.045329757,-0.008917286,-0.038337734,-0.016701566,0.06233426,0.005820521,-0.016627887,0.013237766,-0.045277834,-0.03435675,-0.02560585,-0.05869364,-0.007067742,-0.022983991,,
298 attraction,-0.043220263,-0.020266317,-0.07636974,-0.040132962,0.23568879,-0.06880987,-0.08341296,-0.018299565,-0.08055132,-0.012437796,-0.07602428,-0.055573117,0.037308887,-0.011974457,-0.061883505,-0.041269466,-0.062176988,-0.028547138,-0.069319345,-0.07382747,-0.032554944,-0.04939669,,
299 repulsion,-0.001287796,0.005754433,-0.048810557,0.020587504,0.30736774,-0.020417487,-0.015019755,-0.000217872,-0.019342324,-0.003780528,-0.061727583,0.008313552,0.0911075,0.034150817,-0.004383314,0.015632322,-0.023088574,,-0.011919856,-0.013454676,0.013655976,-0.003780528,,
300 convergence,-0.00285708,0.016902382,-0.053556435,-0.01408511,0.29284528,-0.041977644,-0.062115096,-0.011566481,-0.056403752,0.001848474,-0.06221845,-0.04790793,0.02416297,0.017905565,-0.044154722,-0.012884175,-0.049826026,-0.037588935,-0.028472802,-0.048600823,-0.01102754,-0.033030869,,
301 divergence,-0.025405027,-0.000550124,-0.048011433,-0.00264998,0.29284185,-0.010339953,-0.049174085,-0.009692541,-0.040012307,-0.00931441,-0.056697235,-0.028757146,0.031014452,0.025032993,-0.025189916,-0.007391073,-0.030551912,-0.025100678,-0.0356421,-0.050777268,-0.005318395,-0.025145297,,
302 arrival,-0.028351864,0.017521197,-0.06812432,0.001222858,0.2946872,-0.028218085,-0.050234128,-0.002217967,-0.03498525,-0.005744007,-0.05090173,-0.008392473,0.052423198,0.00785807,-0.029137842,-0.012451136,-0.04340791,-0.020915326,-0.02890889,-0.048239943,-0.004325917,-0.024566706,,
303 departure,-0.020116022,0.010366884,-0.06246563,-0.005977713,0.29047075,-0.020121085,-0.04017868,0.012176282,-0.018116418,-0.001712113,-0.03600978,-0.003042011,0.047579605,0.022760076,-0.015615876,0.003744793,-0.033053476,-0.020284185,-0.024314327,-0.023197647,0.003144671,-0.016866147,,
304 ingress,-0.030350825,0.006737821,-0.06627004,-0.02830675,0.2681168,-0.039261762,-0.058308534,-0.017182438,-0.048134025,-0.039256055,-0.07346709,-0.024814948,0.046500344,0.00509408,-0.028435841,-0.017433403,-0.058249976,-0.03497159,-0.04597664,-0.06339419,-0.017368253,-0.032661208,,
305 egress,-0.027588079,0.000148722,-0.06438793,-0.018395977,0.26217663,-0.035863888,-0.064634986,-0.019367078,-0.058146484,-0.024233745,-0.051509243,-0.03857171,0.023522146,-0.007393716,-0.037626952,-0.01974581,-0.05728934,-0.021164939,-0.044036165,-0.05982226,-0.01819654,-0.031725984,,
306 reception,-0.020050373,0.005815264,-0.048008256,-0.002435416,0.30160072,-0.02975076,-0.050607175,0.002495489,-0.04644899,-0.021421887,-0.05831748,-0.018591441,0.06377759,0.01232795,-0.02802879,-0.005178784,-0.03928699,-0.021329518,-0.025748178,-0.050223004,-0.003970501,-0.021375703,,
307 ejection,-0.020994568,0.01319103,-0.05505013,0.003160317,0.2747228,-0.03245028,-0.059202787,0.010475159,-0.037048854,-0.005482647,-0.04101202,-0.01222883,0.047987998,0.02200348,-0.024886299,-0.010164813,-0.035575964,-0.020397134,-0.022225423,-0.04428838,-0.002473367,-0.020695851,,
308 food,-0.028915484,0.009244875,-0.059724156,0.000998832,0.26117656,-0.045058265,-0.03885878,0.011894974,-0.029674513,0.012681614,-0.045002848,-0.019091222,0.035988465,0.010032989,-0.04227301,-0.016359573,-0.03385656,-0.028109018,-0.029902196,-0.052288745,-0.006354803,-0.028512251,,
309 excretion,-0.02435378,0.004412906,-0.058719177,0.00616687,0.25933883,-0.022508169,-0.063424215,0.011848712,-0.048715398,0.013296974,-0.047647104,-0.028017728,0.028921682,0.02108101,-0.029223092,-0.000819713,-0.04818086,-0.017789684,-0.02711454,-0.052894477,-0.006217048,-0.023430975,,
310 insertion,-0.015979208,0.004855492,-0.061379887,-0.007980626,0.277909,-0.040342394,-0.0587055,0.013019089,-0.060388733,-0.015156809,-0.05111302,-0.03972221,0.04685733,0.013214735,-0.03578694,-0.01637594,-0.047438875,-0.017000267,-0.029780963,-0.069608726,-0.010545223,-0.023390615,,
311 extraction,-0.02644063,-0.000605927,-0.06073053,-0.025008539,0.27713954,-0.041612588,-0.06354856,0.006415416,-0.048639357,-0.01661986,-0.048504744,-0.03754142,0.030600628,0.005096283,-0.042900383,-0.02573012,-0.059364375,-0.045048054,-0.03815765,-0.07157497,-0.016638792,-0.037849535,,
312 passage,-0.027858118,-0.001589422,-0.07647342,-0.031660274,0.25889063,-0.03691253,-0.06584464,-0.029230874,-0.055131454,-0.030578408,-0.067727,-0.038135108,0.028164452,-0.001344619,-0.04981611,-0.011180606,-0.05953587,-0.03904092,-0.056654412,-0.06655399,-0.022910635,-0.037523819,,
313 transcursion,-0.009107792,0.005581782,-0.053224176,0.02232901,0.3049469,-0.02980805,-0.06102228,0.027973162,-0.031528335,-0.014376269,-0.05010131,-0.016416626,0.07254825,0.013463199,-0.014020186,0.010729548,-0.022584792,-0.02305097,-0.011270648,-0.04221362,0.00394234,-0.014198228,,
314 shortcoming,-0.010587198,0.003101889,-0.05233588,-0.006752395,0.32945994,-0.025301015,-0.05520481,-0.002049016,-0.034404527,0.000935498,-0.06139718,-0.028099505,0.07601958,0.01217081,-0.02094186,-0.015298774,-0.04079871,-0.019126952,-0.031343233,-0.04212513,-0.001203923,-0.020034406,,
315 ascent,-0.008475936,0.02162011,-0.056153692,-0.002102682,0.2857505,-0.0292086,-0.04124545,0.00010225,-0.03846103,-0.007484041,-0.033877242,-0.034077734,0.05008068,-0.001693087,-0.023281751,0.004230877,-0.02507684,-0.007842787,-0.036458857,-0.036880482,-0.00102679,-0.015878844,,
316 descent,-0.013926663,0.008099656,-0.051354833,-0.007793502,0.29906896,-0.003865526,-0.04680427,0.000612234,-0.033264708,-0.007107417,-0.037994884,-0.024441905,0.05894652,0.004831931,-0.018090643,-0.002952416,-0.021689087,-0.015329506,-0.030947078,-0.041448403,0.000727423,-0.014628085,,
317 elevation,-0.019809818,-0.015126619,-0.056648478,-0.011234053,0.27914405,-0.027836844,-0.054607555,-0.02718187,-0.061991107,-0.018526746,-0.06610632,-0.042576954,0.021508683,-0.011517536,-0.038325153,-0.021904312,-0.045635585,-0.029914167,-0.056681387,-0.07318822,-0.018908,-0.028875506,,
318 depression,0.002320955,0.015458721,-0.03763089,0.018283695,0.2717179,-0.010874139,-0.043250892,0.022717312,-0.019389415,-0.001906449,-0.041602943,0.001827179,0.07059075,0.020384071,-0.011556216,0.005351978,-0.023857877,-0.016284706,-0.012428968,-0.042003505,0.008393328,-0.006390294,,
